id;category;model;time_total;time_read;time_write;input_tokens;output_tokens;tps_read;tps_write;question;model_answer;ground_truth;context_snippet;score
309;Out-of-Domain;gemini-3-flash-preview;8.65;0.0;0.0;340;7;0.0;0.81;Wie wird der 'Quarterback Rating' Wert statistisch genau berechnet?;Dazu habe ich keine Informationen.;Dazu habe ich keine Informationen.;"SECTION 1 APPROVED RULING (A.R.)
An Approved Rulin...";1.0
1502;Information Retrieval;gemini-3-flash-preview;14.087;0.0;0.0;3294;883;0.0;62.68;Gib eine Übersicht aller Aktionen, die ein Trainer anfechten (challengen) kann.;"Das Replay System deckt folgende Spielsituationen ab, die Gegenstand einer Überprüfung sein können:

*   **Ballbesitz (Possession):**
    *   Completion of a Pass (vollständiger oder unvollständiger Pass).
    *   Recovery of a Loose Ball (legale Sicherung eines freien Balls im Spielfeld, an der Seitenlinie, Goal Line oder in der Endzone).
    *   Forward Pass oder Fumble (ob die Hand des Passgebers mit Ballkontrolle eine Vorwärtsbewegung startete oder ob ein Fumble vorlag).
    *   Fumble (ob der Runner den Ballbesitz verlor, bevor er Down by Contact war oder sich selbst aufgegeben hatte).

*   **Berührung des Balls oder des Bodens:**
    *   Down by Contact (ob ein Spieler im Ballbesitz als Down by Contact hätte gewertet werden müssen).
    *   Pass oder Down by Contact (ob der Ball geworfen wurde, bevor der Passgeber Down by Contact war).
    *   Touching of a Forward Pass (ob ein Spieler einen Vorwärtspass berührt hat).
    *   Touching of a Kick (Berührung eines Kicks und der Ort der Berührung).
    *   Touching of a Loose Ball (Berührung eines freien Balls).
    *   Ball Touching the Ground (ob der Ball bei einem Free Kick oder Scrimmage Kick den Boden berührt hat).

*   **Goal Line:**
    *   Ball breaking the plane (ob der Ball die Ebene der Goal Line in Spielerbesitz durchbrochen hat).
    *   Momentum (ob der Momentum-Punkt im Spielfeld oder in der Endzone lag).

*   **Boundary Lines (Begrenzungslinien):**
    *   Runner Inbounds (ob ein als Inbounds gewerteter Runner Out of Bounds war).
    *   Runner Out of Bounds (Spot des Balls in Relation zur Line to Gain oder Goal Line; Fumble vor zwei zusätzlichen Schritten; Erreichen der Line to Gain oder Goal Line vor zwei zusätzlichen Schritten).
    *   Receiver Out of Bounds (ob ein Receiver Out of Bounds war bezüglich seiner Berechtigung, den Ball zu berühren).
    *   Passer Out of Bounds (ob der Passgeber beim Wurf Inbounds war).
    *   Player Out of Bounds on Scrimmage Kick.
    *   Loose Ball (ob ein freier Ball eine Begrenzungslinie, einen Pylon oder ein Objekt berührt hat oder wo er die Seitenlinie überquert hat).

*   **Line of Scrimmage:**
    *   Illegal Passes (Pass jenseits der Line of Scrimmage oder nachdem der Ball die Linie bereits überquert hatte und dahinter zurückgekehrt war).
    *   Illegal Kick (Kick jenseits der Line of Scrimmage oder ein zweiter Kick).

*   **Line to Gain:**
    *   Dead ball spot (ob der Punkt vor, an oder hinter der Line to Gain liegt).

*   **Anzahl der Spieler:**
    *   Ob ein Spieler beim Snap auf dem Feld ist oder wenn ein Dead Ball Foul für zu viele Spieler in Formation gegeben wird.

*   **Game Administration:**
    *   Penalty enforcement (Strafvollstreckung).
    *   Proper down (korrekter Down).
    *   Spot of a foul (Ort des Fouls).
    *   Status der Game Clock (Wiederherstellung von Zeit).

*   **Disqualification:**
    *   Die Disqualifikation eines Spielers.

*   **Weitere überprüfbare Spielzüge:**
    *   Direction of a Pass (Vorwärts- oder Rückwärtspass).
    *   Illegal Forward Pass.
    *   Field Goal oder Try Attempt (ob der Ball über der Querstange und innerhalb der Pfosten war, sofern er die Ebene unterhalb der Pfostenspitzen kreuzt oder etwas berührt).
    *   Illegal Forward Handoff.
    *   Ball Touching a Foreign Object (Berührung von Anzeigetafeln, Führungsdrähten oder anderen Objekten).";Folgende Spielsituationen können angefochten werden: Ob ein ein Spieler die Ballkontrolle hatte, ob ein Ball einen Spieler oder den Boden berührt hat, ob ein Läufer out of bounds war, ob ein Fumble vorlag, ob der Ball die Goal Line, die first down line oder die scrimmage line überquert hat, Anzahl der Spieler auf dem Feld, ob eine Strafe vorliegt, der Ball oder ein Foul richtig gespotted wurde, ob ein Spielzug wirklich beendet war, ob die Game Clock richtig ist, die disqualifikation eines Spielers, die richtung eines Passes, einen illegallen Pass oder Ballübergabe nach vorn, einen Fieldgoalversuch und ob der Ball ein aussenstehendes Objekt berüht hat. (Nicht challengebar: Fouls wie Holding oder Pass Interference, und alle Scores/Turnovers, da diese automatisch überprüft werden).;"SECTION 3 REVIEWABLE RULINGS
ARTICLE 1. PLAY SITUA...";1.0
801;Regulatory Constraints;llama3.1:8b;1.778;0.421;1.237;4083;187;9694.66;151.13;Wann darf ein Football nach vorne geworfen und wann nach hinten geworfen werden?;"Ein Football darf nach vorne geworfen werden, wenn der Ball zunächst in Richtung des Gegners fliegt (siehe Artikel 1, Definition, Absatz a) oder wenn er zuerst den Boden, einen Spieler, einen Schiedsrichter oder etwas anderes an einem Punkt trifft, der näher am Gegner's Goal Line liegt als der Punkt, an dem der Ball die Hände des Passers verlassen hat (siehe Artikel 1, Definition, Absatz b). Ein Football darf auch nach vorne geworfen werden, wenn er absichtlich fummelt und in Richtung des Gegners fliegt.

Ein Football darf nach hinten geworfen werden, wenn ein Spieler den Ball an einen anderen Spieler weiterreichen möchte, der hinter der Line of Scrimmage steht (siehe Artikel 4, Handing Ball Forward).";Ein Vorwärtspass darf nur einmal pro Spielzug von hinter der Line of Scrimmage geworfen werden. Ein Rückwärtspass ist jederzeit und von jeder Position aus erlaubt.;"SECTION 7 BACKWARD PASS AND FUMBLE
ARTICLE 1. BACK...";0.0
1107;Reasoning & Synthesis;gpt-5-mini;9.059;0.0;0.0;838;16;0.0;1.77;Kann man durch eine Strafe Punkte bekommen?;Dazu habe ich keine Informationen.;Ja, aber nur bei einem Safety (wenn das Foul in der eigenen Endzone der Offense passiert). Man bekommt keine Touchdowns durch Strafen zugesprochen.;"SECTION 5 SAFETY
ARTICLE 1. SAFETY. It is a safety...";0.0
710;Out-of-Domain;gemini-3-flash-preview;5.544;0.0;0.0;301;7;0.0;1.26;Welche Marke von Wasserflaschen dürfen Spieler während einer Verletzungsunterbrechung nutzen?;Dazu habe ich keine Informationen.;Dazu habe ich keine Informationen.;"SECTION 1 BALL IN PLAY
ARTICLE 1. LIVE BALL. After...";1.0
305;Reasoning & Synthesis;llama3.1:8b;7.416;0.346;0.067;1794;8;5187.04;120.16;Zwei gegnerische Spieler springen hoch, fangen den Ball gleichzeitig und landen beide sicher im Feld. Wessen Ball ist es?;Dazu habe ich keine Informationen.;Das nennt sich 'Simultaneous Possession'. Der Ball gehört dem Team, das zuletzt im Ballbesitz war (Offense), oder bei einem Kick dem empfangenden Team (Receiving Team).;"SECTION 2 THE BALL AND POSSESSION OF THE BALL
ARTI...";0.0
805;Regulatory Constraints;gemini-3-flash-preview;8.104;0.0;0.0;2408;346;0.0;42.7;Darf jeder Spieler den Ball fangen?;"Nein, nicht jeder Spieler darf einen Forward Pass fangen. Es wird zwischen berechtigten (Eligible Receivers) und nicht berechtigten Spielern (Ineligible Receivers) unterschieden:

**Berechtigte Spieler (Eligible Receivers):**
*   Alle defensiven Spieler.
*   Offensive Spieler an beiden Enden der Line, sofern sie die Nummern 0–49 oder 80–89 tragen oder ihre Position legal gemeldet haben.
*   Offensive Spieler, die sich beim Snap mindestens ein Yard hinter der Line befinden und die Nummern 0–49 oder 80–89 tragen oder legal gemeldet sind.
*   Alle offensiven Spieler, nachdem der Ball von einem defensiven Spieler oder einem berechtigten offensiven Spieler berührt wurde.

**Nicht berechtigte Spieler (Ineligible Receivers):**
*   Offensive Spieler, die sich nicht an den Enden der Line oder mindestens ein Yard dahinter befinden.
*   Spieler, die es versäumt haben, den Referee über ihre Spielberechtigung zu informieren.
*   Ein berechtigter Receiver, der vor oder während eines Passes im Aus war (außer er wurde durch ein Foul ins Aus gedrängt und kehrt sofort legal zurück).
*   Ein Spieler in der Position eines T-Formation Quarterback, außer er bewegt sich vor dem Snap legal an das Ende der Line oder mindestens ein Yard dahinter und verharrt dort für mindestens eine Sekunde.

Das absichtliche Berühren oder Fangen eines Passes durch einen ursprünglich nicht berechtigten offensiven Spieler gilt als Illegal Touching.";Nein. Nur 'Eligible Receivers' (Enden der Linie, Backfield-Spieler) dürfen einen Vorwärtspass fangen. Linemen (Nr. 50-79) sind normalerweise nicht berechtigt.;"SECTION 1 FORWARD PASS
ARTICLE 1. DEFINITION. It i...";1.0
102;Reasoning & Synthesis;llama3.1:8b;0.492;0.02;0.347;742;53;37413.44;152.75;Was ist der Unterschied zwischen 'Field of Play' und dem gesamten Spielfeld?;Der 'Field of Play' umfasst die Fläche, die durch die Goal Lines und die Sidelines begrenzt wird. Das gesamte Spielfeld hingegen umfasst den 'Field of Play' sowie die Endzonen.;Das 'Field of Play' ist der Bereich zwischen den Goal Lines. Das gesamte Spielfeld beinhaltet zusätzlich die beiden Endzonen.;"SECTION 1 DIMENSIONS
ARTICLE 1. PLAYING LINES. The...";1.0
108;Out-of-Domain;llama3.3:70b;24.372;1.004;0.405;743;8;739.82;19.78;Wie hoch muss der Zaun um das Stadion sein, damit keine Fans auf das Feld laufen?;Dazu habe ich keine Informationen.;Dazu habe ich keine Informationen.;"SECTION 1 DIMENSIONS
ARTICLE 1. PLAYING LINES. The...";1.0
801;Regulatory Constraints;llama3.3:70b;30.577;3.811;5.678;4083;170;1071.38;29.94;Wann darf ein Football nach vorne geworfen und wann nach hinten geworfen werden?;"Ein Football-Spieler darf den Ball nach vorne werfen, wenn er sich hinter der Line of Scrimmage befindet und der Ball von einem Spieler geworfen wird, der berechtigt ist, einen Forward Pass zu werfen. Ein Forward Pass ist nur dann zulässig, wenn er von einem Spieler geworfen wird, der sich bei dem Snap mindestens einen Yard hinter der Line of Scrimmage befand oder auf einem Ende der Line stand.

Ein Ball kann nach hinten geworfen werden, ohne dass dies als Forward Pass gilt. Ein Backward Pass ist immer zulässig und kann von jedem Spieler geworfen werden, unabhängig von seiner Position auf dem Feld. Es gibt keine Einschränkungen für das Werfen eines Balles nach hinten.";Ein Vorwärtspass darf nur einmal pro Spielzug von hinter der Line of Scrimmage geworfen werden. Ein Rückwärtspass ist jederzeit und von jeder Position aus erlaubt.;"SECTION 7 BACKWARD PASS AND FUMBLE
ARTICLE 1. BACK...";1.0
302;Reasoning & Synthesis;llama3.1:8b;0.481;0.022;0.343;1798;55;81615.73;160.13;Der Ball wird bei einem Kickoff gekickt. Ein Spieler berührt den Ball in dem Versuch, ihn zu fangen. Gilt das als Fumble?;Nein, es gilt nicht als Fumble. Laut Artikel 6 (MUFF) ist der Berührung des Balls durch einen Spieler in einem erfolglosen Versuch, die Besitznahme zu erlangen, ein Muff und kein Fumble.;Nein, das ist ein 'Muff'. Ein Fumble setzt voraus, dass der Spieler vorher im Ballbesitz war. Ein Muff ist das Berühren eines freien Balls, wodurch dieser weiter frei bleibt.;"SECTION 2 THE BALL AND POSSESSION OF THE BALL
ARTI...";1.0
301;Reasoning & Synthesis;llama3.1:8b;1.043;0.2;0.731;1773;93;8864.95;127.14;Ab wann gilt ein Ball als gefangen?;"Ein Ball gilt als gefangen (catch), wenn ein Spieler inbounds die Kontrolle über den Ball mit seinen Händen oder Armen erhält, bevor er den Boden berührt. Es ist jedoch nicht erforderlich, dass der Spieler unmittelbar danach einen weiteren Schritt macht; es genügt, wenn er die Kontrolle über den Ball lange genug behält, um eine weitere Aktion zu unternehmen.";Ein Spieler muss den Ball mit den Händen oder Armen Kontrollieren und mit beiden Füßen den Boden Berühren. Wenn diese beiden Punkte erfüllt sind muss der Ball lange genug im Besitz bleiben um einen 'act common to the game' ausführen zu können, unabhängig davon ob die Aktion ausgeführt werden kann (z. B. den Ball wegstecken, ausweichen, den Ball vorstrecken), damit der Catch vollständig ist. ;"SECTION 2 THE BALL AND POSSESSION OF THE BALL
ARTI...";1.0
301;Reasoning & Synthesis;llama3.3:70b;4.359;1.131;3.113;1773;93;1567.77;29.87;Ab wann gilt ein Ball als gefangen?;Ein Ball gilt als gefangen, wenn ein Spieler inbounds die Kontrolle über den Ball sichert, der in der Luft ist. Es wird auch als Fang betrachtet, wenn ein Spieler im Prozess des Versuchs, den Ball zu besitzen, die Kontrolle über den Ball vor dem Aufprall auf dem Boden erlangt und diese Kontrolle während und nach dem Aufprall aufrechterhält.;Ein Spieler muss den Ball mit den Händen oder Armen Kontrollieren und mit beiden Füßen den Boden Berühren. Wenn diese beiden Punkte erfüllt sind muss der Ball lange genug im Besitz bleiben um einen 'act common to the game' ausführen zu können, unabhängig davon ob die Aktion ausgeführt werden kann (z. B. den Ball wegstecken, ausweichen, den Ball vorstrecken), damit der Catch vollständig ist. ;"SECTION 2 THE BALL AND POSSESSION OF THE BALL
ARTI...";0.5
1109;Reasoning & Synthesis;gemini-3-flash-preview;11.501;0.0;0.0;872;344;0.0;29.91;Wann kann ein Touchback auftreten?;"Ein Touchback tritt auf, wenn der Ball auf oder hinter der Goal Line, die ein Team verteidigt, dead ist, vorausgesetzt, der Impetus geht vom Gegner aus und es handelt sich nicht um einen Touchdown oder einen incomplete Forward Pass.

Spezifische Situationen für einen Touchback sind:
*   Der Ball ist im Besitz des Gegners in dessen End Zone dead.
*   Der Ball ist hinter der Goal Line Out of Bounds (einschließlich des Treffens des Pylons).
*   Ein Scrimmage Kick wurde nicht von einem Spieler des Receiving-Teams jenseits der Line of Scrimmage berührt und der Ball:
    1. berührt den Boden auf oder hinter der Goal Line des Receivers;
    2. berührt einen Spieler des Kicking-Teams, der den Boden auf oder hinter der Goal Line des Receivers berührt;
    3. berührt einen Spieler des Kicking-Teams, der den Boden auf oder hinter der Goal Line des Receivers berührt hat und sich noch nicht wieder im Field of Play etabliert hat.
*   Ein legaler oder illegaler Kick berührt die Goal Posts, die Crossbar oder die Uprights der Receiver (außer bei einem Field Goal).
*   Die Kicker behindern die Möglichkeit, einen airborne Kick zu fangen oder einen Fair Catch hinter der Goal Line der Receiver auszuführen.
*   Ein Spieler des Kicking-Teams fängt oder erobert illegal einen Scrimmage Kick im Field of Play und trägt den Ball über die Goal Line oder berührt die Goal Line mit einem Körperteil, während er im Ballbesitz ist.";1. Kickoff landet in der Endzone. 2. Punt geht in die Endzone. 3. Interception/Fumble Recovery in der eigenen Endzone und der Spieler wird dort getackelt.;"SECTION 6 TOUCHBACK
ARTICLE 1. DEFINITION. It is a...";1.0
702;Information Retrieval;gpt-5-mini;2.085;0.0;0.0;1572;79;0.0;37.89;Liste alle Körperteile auf, mit denen ein Spieler als down gewertet wird.;"Die im Kontext genannten Körperteile, bei deren Berührung mit dem Boden ein Spieler als down gewertet wird:  
- Hände (inklusive Handgelenk)  
- Füße (inklusive Knöchel)  
- jeglicher anderer Teil des Körpers außer den Händen oder Füßen (d.h. alle anderen Körperteile werden ebenfalls genannt)";Jedes Körperteil außer den Händen und den Füßen (z.B. Knie, Ellbogen, Kopf, Gesäß, Rücken).;"SECTION 1 BALL IN PLAY
ARTICLE 1. LIVE BALL. After...";0.0
203;Reasoning & Synthesis;llama3.1:8b;0.469;0.018;0.347;427;54;23589.79;155.66;Das Heimteam stellt die Bälle. Was passiert, wenn deren Bälle nicht den Regeln entsprechen oder ausgehen?;Der Schiedsrichter sichert sich einen geeigneten Ball von der gegnerischen Mannschaft und, falls das nicht möglich ist, verwendet er den besten verfügbaren Ball. Solche Umstände müssen dem Commissioner gemeldet werden.;Der Referee muss sich einen korrekten Ball vom gegnerischen Team besorgen. Wenn das nicht geht, wird der beste verfügbare Ball verwendet.;"SECTION 2 SUPPLY
Each team will make 12 primary, 1...";1.0
1301;Out-of-Domain;gpt-5-mini;2.29;0.0;0.0;1485;16;0.0;6.99;Darf das Team-Maskottchen in der Halbzeitpause Tackles gegen Zuschauer üben?;Dazu habe ich keine Informationen.;Dazu habe ich keine Informationen.;"SECTION 1 NON-PLAYER CONDUCT
ARTICLE 1. NON-PLAYER...";1.0
304;Reasoning & Synthesis;gpt-5-mini;2.49;0.0;0.0;853;73;0.0;29.32;Ab wann wird ein Passing Play ein Running Play?;Ein Passing Play beginnt mit dem Snap und endet, wenn ein forward pass, der von hinter der Line of Scrimmage geworfen wurde, von einem Spieler einer der beiden Mannschaften gefangen wird oder unvollständig ist. Ab dem Augenblick, in dem ein solcher Pass gefangen wird, beginnt ein Running Play.;Ein Passing Play wird zu einem Running Play, sobald der Vorwärtspass erfolgreich gefangen wurde.;"SECTION 24 PLAYS
ARTICLE 1. FREE KICK PLAY. A free...";1.0
606;Regulatory Constraints;gemini-3-flash-preview;6.628;0.0;0.0;3223;107;0.0;16.14;Wer muss beim Kickoff alles stillstehen und wie lange?;"Alle Spieler des kicking team (außer dem kicker) sowie alle Spieler des receiving team in der setup zone müssen beide Füße auf dem Boden behalten. 

Dieser Zustand muss von dem Zeitpunkt, an dem der kicker seinen Anlauf zum Ball beginnt, so lange beibehalten werden, bis der Ball den Boden oder einen Spieler in der landing zone oder der end zone berührt. Zudem müssen alle Spieler des kicking team (außer dem kicker) mit ihrem vorderen Fuß auf der restraining line des kicking team aufgestellt sein.";Alle Spieler des Kicking Teams außer dem Kicker müssen mit dem vorderen Fuß auf der Restraining Line des Kicking Teams aufgestellt sein und beide Füße müssen bis zum Kick auf dem Boden bleiben. Alle Spieler des Receiving Teams müssen inbounds und hinter ihrer Restraining Line stehen, und mindestens neun Spieler müssen in der Setup-Zone positioniert sein. Diese Regeln gelten ab dem Zeitpunkt, an dem der Kicker seinen Anlauf zum Ball beginnt, bis der Ball den Boden oder einen Spieler in der Landing Zone oder Endzone berührt.;"SECTION 1 PROCEDURES FOR A FREE KICK
ARTICLE 1. FR...";1.0
